Ace,Value,Dealer,Hit,Stay
1,2,9,0.001,-1.0
1,2,10,-0.053,-0.5
1,2,11,0.028,-0.218
1,3,2,-0.003,-0.553
1,3,3,0.05,0.0
1,3,4,0.08,0.0
1,3,5,0.081,-0.551
1,3,6,-0.016,-0.216
1,3,7,0.001,-0.246
1,3,8,-0.018,-0.121
1,3,9,-0.038,-0.474
1,3,10,-0.055,-1.0
1,3,11,0.015,-0.2
1,4,2,-0.214,-0.085
1,4,3,-0.052,-0.178
1,4,4,0.054,-1.0
1,4,5,-0.042,0.0
1,4,6,-0.5,-0.092
1,4,7,-0.01,0.0
1,4,8,-0.051,0.0
1,4,9,-0.067,-0.292
1,4,10,-0.093,-0.267
1,4,11,-0.019,-1.0
1,5,2,-0.025,-0.436
1,5,3,-0.07,-0.127
1,5,4,0.005,-0.5
1,5,5,0.011,0.0
1,5,6,0.066,0.0
1,5,7,-0.059,-0.403
1,5,8,-0.064,-1.0
1,5,9,-0.138,-0.729
1,5,10,-0.131,-0.272
1,5,11,-0.046,-1.0
1,6,2,0.008,-0.182
1,6,3,-0.063,-0.183
1,6,4,0.001,-0.124
1,6,5,0.023,0.0
1,6,6,0.122,-1.0
1,6,7,0.041,-0.584
1,6,8,-0.097,-1.0
1,6,9,-0.128,-1.0
1,6,10,-0.082,-0.204
1,6,11,-0.116,-0.557
1,7,2,-0.583,0.062
1,7,3,0.0,0.078
1,7,4,-0.07,-0.833
1,7,5,-0.5,0.076
1,7,6,0.076,-1.0
1,7,7,0.084,0.0
1,7,8,-0.246,0.004
1,7,9,-0.039,-0.168
1,7,10,-0.089,-1.0
1,7,11,0.0,0.039
1,8,2,-0.211,-1.0
1,8,3,-1.0,0.11
1,8,4,-0.488,0.147
1,8,5,0.0,0.226
1,8,6,0.094,-0.5
1,8,7,0.115,0.0
1,8,8,-0.667,0.218
1,8,9,0.0,0.069
1,8,10,-0.26,-0.025
1,8,11,0.0,0.239
1,9,2,0.033,0.0
1,9,3,0.0,0.265
1,9,4,0.0,0.267
1,9,5,-0.247,0.298
1,9,6,0.0,0.29
1,9,7,0.0,0.333
1,9,8,0.011,-0.067
1,9,9,0.0,0.334
1,9,10,0.0,0.215
1,9,11,-0.037,-1.0
1,11,2,-0.376,-0.139
1,11,3,-0.242,-0.546
1,11,4,-0.195,-0.444
1,11,5,-0.165,-0.333
1,11,6,-0.15,-0.417
1,11,7,-0.182,-1.0
1,11,8,-0.215,-0.475
1,11,9,-0.329,-0.37
1,11,10,-0.284,-0.279
1,11,11,-0.259,-0.627
1,12,2,-0.5,-0.143
1,12,3,-0.336,-0.095
1,12,4,-0.237,-0.501
1,12,5,-0.233,-0.084
1,12,6,-0.225,-0.5
1,12,7,-0.26,-0.643
1,12,8,-0.282,-0.679
1,12,9,-0.5,-0.34
1,12,10,-0.315,-0.531
1,12,11,-0.226,-0.5
1,13,2,-0.5,-0.155
1,13,3,-0.649,-0.208
1,13,4,-0.074,-0.065
1,13,5,-1.0,-0.092
1,13,6,-0.253,-1.0
1,13,7,-1.0,-0.225
1,13,8,-0.259,-0.5
1,13,9,-0.408,-0.244
1,13,10,-0.314,-0.469
1,13,11,-0.229,-0.242
1,14,2,-0.344,-1.0
1,14,3,-0.383,-1.0
1,14,4,-0.551,-0.121
1,14,5,-0.259,-0.217
1,14,6,-0.162,-0.042
1,14,7,-0.297,-0.616
1,14,8,-1.0,-0.304
1,14,9,-1.0,-0.263
1,14,10,-0.361,-1.0
1,14,11,-0.393,-0.161
1,15,2,-1.0,-0.129
1,15,3,-0.395,-0.5
1,15,4,-0.341,-0.168
1,15,5,-0.393,-0.103
1,15,6,-0.17,-0.093
1,15,7,-0.355,-0.5
1,15,8,-0.287,-0.5
1,15,9,-0.39,-0.5
1,15,10,-1.0,-0.272
1,15,11,-0.416,-0.281
1,16,2,-0.138,-0.118
1,16,3,-0.108,-0.104
1,16,4,-1.0,-0.083
1,16,5,-0.5,-0.028
1,16,6,-1.0,-0.007
1,16,7,-1.0,-0.123
1,16,8,-0.357,-1.0
1,16,9,-0.387,-1.0
1,16,10,-0.333,-0.238
1,16,11,-0.353,-1.0
1,17,2,-0.383,0.006
1,17,3,-0.542,0.039
1,17,4,-0.347,-0.396
1,17,5,-0.151,0.347
1,17,6,-0.745,0.09
1,17,7,0.0,0.161
1,17,8,-1.0,0.01
1,17,9,-0.413,-0.161
1,17,10,-0.543,-0.14
1,17,11,-0.275,-0.037
1,18,2,-0.453,-1.0
1,18,3,-0.365,-0.403
1,18,4,-0.354,0.288
1,18,5,-1.0,0.277
1,18,6,-0.227,0.18
1,18,7,0.0,0.25
1,18,8,0.0,0.354
1,18,9,-1.0,0.14
1,18,10,-0.449,-0.5
1,18,11,-1.0,0.24
1,19,2,-0.105,0.278
1,19,3,-0.256,0.184
1,19,4,-0.5,0.243
1,19,5,0.0,0.334
1,19,6,0.0,0.369
1,19,7,0.0,0.248
1,19,8,0.0,0.292
1,19,9,-0.465,-0.614
1,19,10,-1.0,0.245
1,19,11,-0.393,0.236
2,0,2,0.175,0.0
2,0,3,0.171,-0.5
2,0,4,0.115,-0.064
2,0,5,0.054,-0.412
2,0,6,0.061,-0.237
2,0,7,0.092,-0.542
2,0,8,0.039,-1.0
2,0,9,0.008,0.0
2,0,10,-0.003,0.0
2,0,11,0.017,-0.573
2,2,2,0.09,-1.0
2,2,3,0.131,0.0
2,2,4,0.281,-0.132
2,2,5,0.0,0.105
2,2,6,0.067,0.0
2,2,7,-0.023,-1.0
2,2,8,0.011,-0.333
2,2,9,0.02,-0.159
2,2,10,-0.328,-0.228
2,2,11,0.267,0.0
2,3,2,0.0,-0.065
2,3,3,0.306,-0.655
2,3,4,0.264,-0.231
2,3,5,-0.14,-1.0
2,3,6,0.058,-0.252
2,3,7,0.025,-0.202
2,3,8,-0.082,-0.225
2,3,9,-0.032,-0.316
2,3,10,-0.032,-0.071
2,3,11,0.09,0.0
2,4,2,0.0,-0.101
