Ace,Value,Dealer,Hit,Stay
0,10,5,0.108,-0.167
0,10,6,0.0,-0.028
0,10,7,0.048,-0.254
0,10,8,0.089,-0.161
0,10,9,-0.038,0.0
0,10,10,-0.013,-0.5
0,10,11,-0.015,-1.0
0,11,2,0.147,0.0
0,11,3,0.193,-1.0
0,11,4,0.137,-0.031
0,11,5,0.197,-0.333
0,11,6,0.201,-0.012
0,11,7,0.177,-0.25
0,11,8,0.148,-1.0
0,11,9,0.063,-0.53
0,11,10,0.085,-1.0
0,11,11,0.094,-0.271
0,12,2,-0.235,-1.0
0,12,3,-0.5,-0.089
0,12,4,0.0,-0.083
0,12,5,-0.201,-0.5
0,12,6,-1.0,-0.06
0,12,7,-0.5,-0.256
0,12,8,-0.241,-1.0
0,12,9,-0.337,-1.0
0,12,10,-1.0,-0.279
0,12,11,-0.275,-0.358
0,13,2,-0.26,-0.5
0,13,3,-0.511,-0.095
0,13,4,-0.285,-1.0
0,13,5,-0.375,-0.052
0,13,6,-0.247,-0.5
0,13,7,-0.266,-0.277
0,13,8,-0.388,-0.274
0,13,9,-0.318,-0.5
0,13,10,-0.25,-0.277
0,13,11,-0.312,-1.0
0,14,2,-0.333,-0.119
0,14,3,-0.4,-0.098
0,14,4,-0.288,-0.093
0,14,5,-0.297,-0.667
0,14,6,-0.264,-0.427
0,14,7,-0.3,-0.451
0,14,8,-1.0,-0.262
0,14,9,-0.338,-1.0
0,14,10,-0.325,-0.362
0,14,11,-0.5,-0.23
0,15,2,-1.0,-0.116
0,15,3,-0.675,-0.13
0,15,4,0.0,-0.072
0,15,5,-0.5,-0.073
0,15,6,-0.302,-0.461
0,15,7,-0.61,-0.264
0,15,8,-0.301,-0.667
0,15,9,-0.374,-0.778
0,15,10,-0.354,-0.5
0,15,11,-0.344,-1.0
0,16,2,-1.0,-0.093
0,16,3,-0.325,-0.35
0,16,4,-0.315,-1.0
0,16,5,-0.326,-0.5
0,16,6,-1.0,-0.075
0,16,7,-1.0,-0.246
0,16,8,-0.353,-1.0
0,16,9,-1.0,-0.273
0,16,10,-1.0,-0.29
0,16,11,-0.388,-1.0
0,17,2,-0.342,-1.0
0,17,3,-0.373,-1.0
0,17,4,-0.381,-0.5
0,17,5,-1.0,-0.034
0,17,6,-0.344,-0.017
0,17,7,-0.5,-0.078
0,17,8,-0.535,-0.231
0,17,9,-0.354,-1.0
0,17,10,-1.0,-0.234
0,17,11,-0.371,-0.5
0,18,2,-0.432,-0.456
0,18,3,-1.0,0.06
0,18,4,-0.5,0.067
0,18,5,-0.5,0.068
0,18,6,0.0,0.105
0,18,7,-0.393,-0.506
0,18,8,-1.0,0.032
0,18,9,-0.375,-0.233
0,18,10,-0.5,-0.117
0,18,11,-0.37,-0.667
0,19,2,-0.5,0.177
0,19,3,-0.667,0.145
0,19,4,-0.337,0.155
0,19,5,-0.5,0.196
0,19,6,-1.0,0.194
0,19,7,-1.0,0.243
0,19,8,0.0,0.242
0,19,9,-0.281,0.085
0,19,10,-0.425,-1.0
0,19,11,-0.25,0.162
0,20,2,0.0,0.266
0,20,3,-1.0,0.269
0,20,4,-0.333,0.278
0,20,5,0.0,0.28
0,20,6,-0.25,0.298
0,20,7,0.0,0.317
0,20,8,0.0,0.332
0,20,9,0.0,0.308
0,20,10,0.0,0.229
0,20,11,-0.25,0.304
1,2,2,-0.051,-0.127
1,2,3,0.063,-0.586
1,2,4,0.0,-0.049
1,2,5,-0.006,-1.0
1,2,6,0.056,-0.015
1,2,7,-0.063,-1.0
1,2,8,-0.047,-0.587
1,2,9,-0.001,-0.609
1,2,10,-0.053,-1.0
1,2,11,0.029,-0.22
1,3,2,-0.003,-0.417
1,3,3,0.052,0.0
1,3,4,0.079,-0.261
1,3,5,0.079,-1.0
1,3,6,-0.018,-0.226
1,3,7,-0.0,-0.246
1,3,8,-0.018,-0.125
1,3,9,-0.038,-1.0
1,3,10,-0.055,-0.57
1,3,11,0.011,-0.171
1,4,2,-0.212,-0.085
1,4,3,-0.053,0.0
1,4,4,0.05,-0.542
1,4,5,-0.042,-1.0
1,4,6,-0.313,-0.091
1,4,7,-0.009,-1.0
1,4,8,-0.051,-0.378
1,4,9,-0.065,-0.157
1,4,10,-0.093,-0.198
1,4,11,-0.019,-0.493
1,5,2,-0.025,0.0
1,5,3,-0.069,-0.14
1,5,4,0.006,-1.0
1,5,5,0.012,-0.373
1,5,6,0.067,0.0
1,5,7,-0.06,-1.0
1,5,8,-0.063,-0.5
1,5,9,-0.14,-0.364
1,5,10,-0.131,-0.269
1,5,11,-0.042,-0.5
1,6,2,0.01,-0.343
1,6,3,-0.062,-0.181
1,6,4,0.002,-0.074
1,6,5,0.023,-0.356
1,6,6,0.121,-0.5
1,6,7,0.042,-1.0
1,6,8,-0.098,-0.292
1,6,9,-0.127,-0.5
1,6,10,-0.082,-0.216
1,6,11,-0.118,-1.0
1,7,2,0.0,0.061
1,7,3,0.0,0.077
1,7,4,-0.069,-1.0
1,7,5,0.0,0.076
1,7,6,0.077,-1.0
1,7,7,0.083,0.0
1,7,8,-0.237,0.004
1,7,9,-0.038,-0.146
1,7,10,-0.089,-0.555
1,7,11,-0.024,0.04
1,8,2,-0.21,-1.0
1,8,3,0.0,0.11
1,8,4,0.0,0.146
1,8,5,0.0,0.227
1,8,6,0.093,-1.0
1,8,7,0.114,-0.062
1,8,8,0.0,0.218
1,8,9,0.0,0.068
1,8,10,0.0,-0.025
1,8,11,-0.212,0.239
1,9,2,0.032,-0.159
1,9,3,0.0,0.265
1,9,4,0.0,0.268
1,9,5,0.0,0.299
1,9,6,0.0,0.289
1,9,7,0.0,0.332
1,9,8,0.011,0.0
1,9,9,0.0,0.335
1,9,10,-0.5,0.214
1,9,11,-0.039,-0.65
1,11,2,-0.649,-0.138
1,11,3,-0.242,-0.436
1,11,4,-0.197,-0.518
1,11,5,-0.165,-0.324
1,11,6,-0.148,-1.0
1,11,7,-0.183,-0.613
1,11,8,-0.214,-1.0
1,11,9,-0.329,-0.346
1,11,10,-0.284,-0.278
1,11,11,-0.256,-0.402
1,12,2,-0.278,-0.143
1,12,3,-0.5,-0.093
1,12,4,-0.238,-1.0
1,12,5,-0.124,-0.084
1,12,6,-0.222,-1.0
1,12,7,-0.26,-0.323
1,12,8,-0.281,-1.0
1,12,9,-1.0,-0.34
1,12,10,-0.315,-0.452
1,12,11,-0.225,-1.0
1,13,2,-0.435,-0.157
1,13,3,-1.0,-0.211
1,13,4,-0.144,-0.064
1,13,5,-0.5,-0.093
1,13,6,-0.253,-0.7
1,13,7,-0.507,-0.226
1,13,8,-0.259,-1.0
1,13,9,-0.401,-0.244
1,13,10,-0.314,-1.0
1,13,11,-0.462,-0.243
1,14,2,-0.341,-0.643
1,14,3,-0.382,-0.609
1,14,4,-1.0,-0.119
1,14,5,-0.26,-1.0
1,14,6,-0.5,-0.042
1,14,7,-0.296,-0.517
1,14,8,-0.634,-0.303
1,14,9,-0.513,-0.263
1,14,10,-0.361,-0.594
1,14,11,-0.668,-0.162
1,15,2,-0.693,-0.127
1,15,3,-0.391,-1.0
1,15,4,-0.411,-0.166
1,15,5,-0.5,-0.105
1,15,6,-0.134,-0.094
1,15,7,-0.354,-1.0
1,15,8,-0.288,-1.0
1,15,9,-0.39,-1.0
1,15,10,-0.5,-0.272
1,15,11,-0.417,-0.28
1,16,2,-0.145,-0.117
1,16,3,-0.409,-0.104
1,16,4,-0.607,-0.083
1,16,5,-0.33,-0.029
1,16,6,-0.669,-0.008
1,16,7,-0.547,-0.122
1,16,8,-0.357,-0.562
1,16,9,-0.388,-0.448
1,16,10,-0.346,-0.238
1,16,11,-0.355,-0.5
1,17,2,-0.5,0.005
1,17,3,-1.0,0.039
1,17,4,-0.346,-1.0
1,17,5,-0.182,0.333
1,17,6,-1.0,0.089
1,17,7,0.0,0.16
1,17,8,-0.537,0.012
1,17,9,-0.455,-0.162
1,17,10,-1.0,-0.14
1,17,11,-0.358,-0.038
1,18,2,-0.452,-0.381
1,18,3,-0.356,-1.0
1,18,4,-0.489,0.316
1,18,5,-0.394,0.278
1,18,6,-0.222,0.178
1,18,7,0.0,0.251
1,18,8,0.0,0.362
1,18,9,-0.462,0.141
1,18,10,-0.45,-1.0
1,18,11,-0.354,0.239
1,19,2,-0.094,0.277
1,19,3,-0.256,0.186
1,19,4,0.0,0.228
1,19,5,-0.141,0.346
1,19,6,0.0,0.361
1,19,7,0.0,0.243
1,19,8,0.0,0.29
1,19,9,-0.46,-0.366
1,19,10,0.0,0.245
1,19,11,-0.368,0.23
2,0,2,0.164,-0.099
2,0,3,0.163,-1.0
2,0,4,0.115,-0.073
2,0,5,0.053,-0.63
2,0,6,0.054,0.0
2,0,7,0.095,-1.0
2,0,8,0.033,-0.667
2,0,9,0.004,-0.019
2,0,10,-0.002,-0.083
2,0,11,0.033,-1.0
2,2,2,0.154,-0.513
2,2,3,0.126,0.0
2,2,4,0.283,0.0
2,2,5,-0.249,0.11
2,2,6,0.067,-0.322
2,2,7,-0.016,-0.833
2,2,8,0.025,-0.336
2,2,9,0.024,-0.297
2,2,10,-0.164,-0.23
2,2,11,-0.1,-0.333
2,3,2,-1.0,-0.065
2,3,3,0.327,-1.0
2,3,4,0.221,0.0
2,3,5,-0.137,-0.536
2,3,6,0.089,-0.238
2,3,7,0.024,-0.202
2,3,8,-0.094,-0.311
2,3,9,-0.016,0.0
2,3,10,-0.026,-0.09
2,3,11,-0.031,0.0
2,4,2,-1.0,-0.09
2,4,3,-0.05,-1.0
2,4,4,0.475,-0.107
2,4,5,-0.379,-0.058
2,4,6,-0.033,-0.255
2,4,7,-0.15,-1.0
2,4,8,-0.165,-1.0
2,4,9,0.131,-1.0
2,4,10,-0.124,-0.267
2,4,11,0.0,0.254
2,5,2,0.347,0.0
2,5,3,0.107,0.0
2,5,4,-0.25,-0.146
2,5,5,0.038,-1.0
2,5,6,0.165,0.0
2,5,7,-0.072,-0.5
2,5,8,0.188,-0.237
2,5,9,-0.052,-0.53
2,5,10,-0.189,-0.567
2,5,11,0.225,-0.63
2,6,2,-0.621,-0.215
2,6,3,-0.477,0.172
2,6,4,0.184,-0.265
2,6,5,-0.09,0.3
2,6,6,0.0,0.541
2,6,7,0.0,0.289
2,6,8,-0.017,-1.0
2,6,9,0.125,-0.441
2,6,10,-0.194,-0.192
2,6,11,-0.357,-0.293
2,7,2,-0.134,0.0
2,7,3,0.0,0.101
2,7,4,0.0,0.258
2,7,5,-0.044,-0.34
2,7,6,-0.122,-0.593
2,7,7,0.081,-0.168
2,7,8,0.0,0.055
2,7,9,0.102,0.0
2,7,10,-0.035,-0.092
2,7,11,0.0,0.312
2,8,2,0.0,0.325
2,8,3,-0.15,-0.612
2,8,4,0.259,0.0
2,8,5,0.45,0.0
2,8,6,0.0,0.312
2,8,7,0.0,0.217
2,8,8,0.0,0.204
2,8,9,0.105,0.0
2,8,10,0.0,0.125
2,8,11,0.0,0.5
2,10,2,0.055,-0.354
2,10,3,-0.363,-0.337
2,10,4,0.124,-0.269
2,10,5,-0.833,-0.265
2,10,6,-0.355,-0.41
2,10,7,-0.17,-0.449
2,10,8,-0.579,-0.345
2,10,9,-0.38,-0.307
2,10,10,-0.247,-0.582
2,10,11,-0.216,-1.0
2,11,2,-0.468,-0.637
2,11,3,-0.654,-0.002
2,11,4,-1.0,-0.229
2,11,5,-0.436,-0.235
2,11,6,-1.0,-0.045
2,11,7,-0.01,-1.0
2,11,8,-1.0,-0.119
2,11,9,-0.249,-1.0
2,11,10,-1.0,-0.393
2,11,11,-0.521,-0.548
2,12,2,-0.17,-1.0
2,12,3,0.201,-0.237
2,12,4,-0.218,-1.0
2,12,5,-0.343,-1.0
2,12,6,-0.692,-0.134
2,12,7,-0.482,-0.251
2,12,8,-0.358,-0.512
2,12,9,-0.428,0.119
2,12,10,-1.0,-0.233
2,12,11,-0.492,-1.0
2,13,2,-0.684,0.024
2,13,3,-0.069,-0.367
2,13,4,-0.218,0.256
2,13,5,-0.55,-1.0
2,13,6,-1.0,-0.072
2,13,7,-0.314,-0.444
2,13,8,-0.268,-0.435
2,13,9,-1.0,-0.143
2,13,10,-1.0,-0.334
2,13,11,-0.431,-1.0
2,14,2,-1.0,-0.109
2,14,3,-1.0,-0.038
2,14,4,-0.372,-0.108
2,14,5,-0.352,0.172
2,14,6,-1.0,-0.364
2,14,7,-0.699,-0.397
2,14,8,-0.298,-0.584
2,14,9,-1.0,-0.272
2,14,10,-0.465,-1.0
2,14,11,-1.0,-1.0
2,15,2,-0.182,-0.075
2,15,3,-1.0,0.025
2,15,4,-0.571,-0.307
2,15,5,0.071,-0.06
2,15,6,-0.622,0.103
2,15,7,-0.361,0.0
2,15,8,-1.0,-0.151
2,15,9,-0.577,-0.141
2,15,10,-0.451,-0.574
2,15,11,-0.442,-0.072
2,16,2,0.034,-0.676
2,16,3,-0.553,-0.747
2,16,4,-1.0,0.408
2,16,5,-1.0,0.22
2,16,6,-0.326,0.66
2,16,7,-0.168,0.13
2,16,8,-0.5,0.116
2,16,9,-0.556,-0.152
2,16,10,-0.585,-0.23
2,16,11,0.0,0.244
2,17,2,0.0,0.06
2,17,3,-1.0,0.117
2,17,4,-1.0,0.056
2,17,5,-0.377,-0.537
2,17,6,-0.68,-0.273
2,17,7,-1.0,0.21
2,17,8,-0.447,-0.057
2,17,9,-1.0,0.288
2,17,10,-0.223,-0.046
2,17,11,0.0,0.161
2,18,2,-1.0,0.228
2,18,3,-0.525,0.5
2,18,4,0.0,0.487
2,18,5,0.0,0.383
2,18,6,-0.363,0.5
2,18,7,-1.0,-0.134
2,18,8,0.0,0.469
2,18,9,-0.084,0.533
2,18,10,0.0,0.32
2,18,11,0.0,0.436
3,0,2,0.605,-0.67
3,0,3,0.0,0.333
3,0,4,0.0,0.354
3,0,5,0.0,0.492
3,0,6,0.0,-0.046
3,0,7,0.376,-1.0
3,0,8,0.0,0.348
3,0,9,0.0,-1.0
3,0,10,-0.122,-1.0
3,2,6,0.0,0.0
3,2,8,0.0,-0.131
3,2,9,0.0,-0.328
3,2,10,0.0,-1.0
3,3,4,0.0,1.0
3,3,5,0.0,0.542
3,3,6,0.0,0.0
3,3,8,0.0,-1.0
3,3,9,0.0,-0.404
3,3,10,0.118,-1.0
3,4,3,0.0,-0.605
3,4,4,0.0,0.0
3,4,5,0.638,0.0
3,4,6,0.0,0.0
3,4,7,0.0,-1.0
3,4,8,1.0,0.0
3,4,9,0.0,0.0
3,4,10,0.0,-0.07
3,5,3,0.0,-1.0
3,5,5,0.0,-0.045
3,5,6,0.0,-1.0
3,5,7,0.0,0.121
3,5,8,0.0,-0.177
3,5,9,0.0,-1.0
3,5,10,0.0,0.475
3,5,11,0.0,-0.035
3,6,3,0.0,0.39
3,6,4,0.0,-0.153
3,6,10,0.021,-1.0
3,6,11,0.0,-1.0
3,7,2,0.0,1.0
3,7,3,0.64,0.0
3,7,6,0.0,0.563
3,7,7,0.0,1.0
3,7,9,0.0,0.0
3,7,10,0.0,0.24
3,9,4,0.0,-1.0
3,9,6,0.0,0.039
3,9,9,0.0,-1.0
3,9,10,-0.257,-0.646
3,10,2,0.0,0.0
3,10,4,0.0,-0.515
3,10,6,0.0,-0.509
3,10,7,0.031,-0.797
3,10,9,0.0,-1.0
3,10,10,-0.407,-1.0
3,11,2,-0.5,0.0
3,11,7,0.0,0.0
3,11,9,-1.0,0.0
3,11,10,0.0,0.0
3,12,4,0.0,-0.47
3,12,6,-0.11,-0.252
3,12,8,-0.5,1.0
3,12,10,-0.355,0.0
3,13,3,0.06,0.0
3,13,5,0.0,-0.655
3,13,7,0.237,0.0
3,13,9,0.0,-0.054
3,13,10,0.314,-0.592
3,14,2,1.0,0.0
3,14,8,-0.676,0.0
3,14,9,0.0,-0.274
3,14,10,-0.452,-1.0
3,15,2,0.0,0.566
3,15,3,1.0,0.0
3,15,7,-0.293,0.0
3,15,9,-0.614,0.0
3,15,10,0.0,-0.117
3,15,11,0.0,0.0
3,16,2,-0.607,0.0
3,16,4,0.0,0.0
3,16,9,-0.048,0.0
3,16,10,-0.471,0.284
3,16,11,0.0,-0.393
3,17,7,-0.337,0.0
3,17,9,1.0,0.0
3,17,10,-1.0,0.162
4,0,10,0.0,0.0
4,2,10,0.0,0.0
4,6,10,0.0,1.0
4,9,10,-0.075,0.0
4,10,9,-1.0,0.0
4,10,10,0.0,0.546
4,11,10,0.0,-0.155
4,14,7,0.0,0.622
