Ace,Value,Dealer,Hit,Stay
1,2,10,-0.021,-0.25
1,2,11,-0.022,-0.632
1,3,2,-0.479,-0.113
1,3,3,0.056,-0.5
1,3,4,0.089,-0.542
1,3,5,0.116,-0.502
1,3,6,-0.5,-0.068
1,3,7,-0.013,-0.56
1,3,8,-0.038,-0.322
1,3,9,-0.035,-0.372
1,3,10,-0.045,-0.167
1,3,11,-0.077,-0.397
1,4,2,-0.055,-0.774
1,4,3,0.004,-0.636
1,4,4,0.077,-0.336
1,4,5,0.048,-0.563
1,4,6,0.11,-0.006
1,4,7,0.027,-0.5
1,4,8,-0.054,-0.404
1,4,9,-0.048,-0.5
1,4,10,-0.059,-0.483
1,4,11,-0.039,-0.334
1,5,2,-0.049,-0.5
1,5,3,0.073,-0.038
1,5,4,0.06,0.0
1,5,5,0.053,-0.5
1,5,6,0.068,-0.005
1,5,7,-0.028,-0.215
1,5,8,-0.081,-0.214
1,5,9,-0.08,-0.253
1,5,10,-0.103,-0.314
1,5,11,-0.058,-0.382
1,6,2,-0.208,-0.037
1,6,3,0.035,-0.479
1,6,4,0.076,0.0
1,6,5,0.098,-0.333
1,6,6,0.116,-0.03
1,6,7,0.028,-0.581
1,6,8,-0.073,-0.417
1,6,9,-0.105,-0.173
1,6,10,-0.108,-0.25
1,6,11,-0.055,-0.156
1,7,2,0.002,-0.028
1,7,3,-0.054,0.083
1,7,4,0.0,0.131
1,7,5,0.103,-0.5
1,7,6,0.0,0.106
1,7,7,0.0,0.22
1,7,8,0.046,-0.11
1,7,9,-0.058,-0.274
1,7,10,-0.123,-0.25
1,7,11,-0.02,-0.083
1,8,2,-0.002,-0.149
1,8,3,0.074,-0.5
1,8,4,0.154,-0.5
1,8,5,0.0,0.231
1,8,6,0.0,0.193
1,8,7,0.0,0.275
1,8,8,0.073,-0.5
1,8,9,0.0,0.115
1,8,10,-0.067,-0.072
1,8,11,-0.101,0.129
1,9,2,0.07,-0.052
1,9,3,0.0,0.318
1,9,4,0.0,0.315
1,9,5,0.0,0.325
1,9,6,0.216,-0.008
1,9,7,0.056,-0.053
1,9,8,0.127,-0.508
1,9,9,0.061,-0.456
